instance,method,run,seed,runtime_sec,vehicles,distance,q_states,visited_states,trace_json
rc103.txt,MAS,3,3,3342.9326746000006,15.0,1744.8672876169696,,,"[{""elapsed_sec"": 197.3374616000001, ""vehicles"": 21, ""distance"": 2324.4933759922383}, {""elapsed_sec"": 377.6191323000021, ""vehicles"": 20, ""distance"": 2261.0656257207884}, {""elapsed_sec"": 555.078677700003, ""vehicles"": 19, ""distance"": 1906.8118749390746}, {""elapsed_sec"": 731.2999621000054, ""vehicles"": 19, ""distance"": 1906.8118749390746}, {""elapsed_sec"": 902.8615273000032, ""vehicles"": 17, ""distance"": 1700.9415812533507}, {""elapsed_sec"": 1072.3923992000055, ""vehicles"": 17, ""distance"": 1700.9415812533507}, {""elapsed_sec"": 1236.5892234000057, ""vehicles"": 17, ""distance"": 1700.9415812533507}, {""elapsed_sec"": 1405.7786018000043, ""vehicles"": 17, ""distance"": 1700.9415812533507}, {""elapsed_sec"": 1574.0851672999997, ""vehicles"": 17, ""distance"": 1700.9415812533507}, {""elapsed_sec"": 1738.923430200004, ""vehicles"": 17, ""distance"": 1675.2698142492534}, {""elapsed_sec"": 1899.8476128000038, ""vehicles"": 17, ""distance"": 1638.4488851895858}, {""elapsed_sec"": 2061.5881091000047, ""vehicles"": 17, ""distance"": 1638.4488851895858}, {""elapsed_sec"": 2223.623836400002, ""vehicles"": 17, ""distance"": 1638.4488851895858}, {""elapsed_sec"": 2384.939487900003, ""vehicles"": 16, ""distance"": 1940.0415248998554}, {""elapsed_sec"": 2547.048305299999, ""vehicles"": 16, ""distance"": 1940.0415248998554}, {""elapsed_sec"": 2709.8647844000006, ""vehicles"": 16, ""distance"": 1940.0415248998554}, {""elapsed_sec"": 2871.4441202000016, ""vehicles"": 16, ""distance"": 1701.7189312591934}, {""elapsed_sec"": 3029.088878200004, ""vehicles"": 15, ""distance"": 2051.3658050079734}, {""elapsed_sec"": 3186.708877600002, ""vehicles"": 15, ""distance"": 2014.4396489702672}, {""elapsed_sec"": 3342.932672499999, ""vehicles"": 15, ""distance"": 1744.8672876169696}, {""elapsed_sec"": 3342.9326746000006, ""vehicles"": 15, ""distance"": 1744.8672876169696}]"
rc103.txt,MAS,4,4,3285.474832599997,16.0,1598.6058782196917,,,"[{""elapsed_sec"": 193.1132146000018, ""vehicles"": 20, ""distance"": 2190.6598850474074}, {""elapsed_sec"": 363.64870430000155, ""vehicles"": 19, ""distance"": 2244.21538327091}, {""elapsed_sec"": 535.4286393000002, ""vehicles"": 18, ""distance"": 2004.7316460641277}, {""elapsed_sec"": 706.6714603, ""vehicles"": 18, ""distance"": 1863.099081705249}, {""elapsed_sec"": 876.9057083000007, ""vehicles"": 18, ""distance"": 1798.9253577790623}, {""elapsed_sec"": 1042.5910090000034, ""vehicles"": 18, ""distance"": 1798.9253577790623}, {""elapsed_sec"": 1208.7253769000017, ""vehicles"": 18, ""distance"": 1798.9253577790623}, {""elapsed_sec"": 1375.8620177999983, ""vehicles"": 16, ""distance"": 1944.3733314124481}, {""elapsed_sec"": 1535.6987483999983, ""vehicles"": 16, ""distance"": 1905.595457961414}, {""elapsed_sec"": 1695.766326500001, ""vehicles"": 16, ""distance"": 1740.0232610450662}, {""elapsed_sec"": 1853.9143471999996, ""vehicles"": 16, ""distance"": 1740.0232610450662}, {""elapsed_sec"": 2012.9620716999998, ""vehicles"": 16, ""distance"": 1740.0232610450662}, {""elapsed_sec"": 2171.1964568999974, ""vehicles"": 16, ""distance"": 1660.1946956616853}, {""elapsed_sec"": 2331.178484099997, ""vehicles"": 16, ""distance"": 1660.1946956616853}, {""elapsed_sec"": 2489.8859801, ""vehicles"": 16, ""distance"": 1598.6058782196917}, {""elapsed_sec"": 2650.1059036000006, ""vehicles"": 16, ""distance"": 1598.6058782196917}, {""elapsed_sec"": 2808.617411500003, ""vehicles"": 16, ""distance"": 1598.6058782196917}, {""elapsed_sec"": 2965.834971999997, ""vehicles"": 16, ""distance"": 1598.6058782196917}, {""elapsed_sec"": 3125.7665844000003, ""vehicles"": 16, ""distance"": 1598.6058782196917}, {""elapsed_sec"": 3285.4748303000015, ""vehicles"": 16, ""distance"": 1598.6058782196917}, {""elapsed_sec"": 3285.474832599997, ""vehicles"": 16, ""distance"": 1598.6058782196917}]"
rc103.txt,MAS,5,5,3317.5148148000007,16.0,1658.1471148727628,,,"[{""elapsed_sec"": 191.08204919999844, ""vehicles"": 19, ""distance"": 2121.1609657938175}, {""elapsed_sec"": 374.85332760000165, ""vehicles"": 19, ""distance"": 2121.1609657938175}, {""elapsed_sec"": 548.3995935999992, ""vehicles"": 19, ""distance"": 2108.9306532305936}, {""elapsed_sec"": 718.1351278000002, ""vehicles"": 18, ""distance"": 1800.1485948667312}, {""elapsed_sec"": 897.8553096999967, ""vehicles"": 18, ""distance"": 1800.1485948667312}, {""elapsed_sec"": 1064.5104224000024, ""vehicles"": 17, ""distance"": 1750.059096865412}, {""elapsed_sec"": 1227.9797708999977, ""vehicles"": 17, ""distance"": 1750.059096865412}, {""elapsed_sec"": 1390.436179700002, ""vehicles"": 17, ""distance"": 1708.6898550534795}, {""elapsed_sec"": 1552.624923999996, ""vehicles"": 17, ""distance"": 1702.4163982537666}, {""elapsed_sec"": 1714.3263117000024, ""vehicles"": 17, ""distance"": 1701.0889819023716}, {""elapsed_sec"": 1874.1658958999978, ""vehicles"": 17, ""distance"": 1701.0889819023716}, {""elapsed_sec"": 2035.0655565999987, ""vehicles"": 17, ""distance"": 1697.7576315017798}, {""elapsed_sec"": 2197.3497934999978, ""vehicles"": 17, ""distance"": 1683.9434044773773}, {""elapsed_sec"": 2359.592770700001, ""vehicles"": 17, ""distance"": 1683.9434044773773}, {""elapsed_sec"": 2519.8957826999977, ""vehicles"": 17, ""distance"": 1655.8411651059919}, {""elapsed_sec"": 2680.6638262999986, ""vehicles"": 16, ""distance"": 1693.9975347079799}, {""elapsed_sec"": 2838.8193135999973, ""vehicles"": 16, ""distance"": 1658.1471148727628}, {""elapsed_sec"": 2996.6410057999965, ""vehicles"": 16, ""distance"": 1658.1471148727628}, {""elapsed_sec"": 3155.1198183000015, ""vehicles"": 16, ""distance"": 1658.1471148727628}, {""elapsed_sec"": 3317.5148125999985, ""vehicles"": 16, ""distance"": 1658.1471148727628}, {""elapsed_sec"": 3317.5148148000007, ""vehicles"": 16, ""distance"": 1658.1471148727628}]"
rc103.txt,MAS,6,6,3445.5134166999997,16.0,1886.7854393118278,,,"[{""elapsed_sec"": 189.7298219000004, ""vehicles"": 20, ""distance"": 2248.80116717475}, {""elapsed_sec"": 363.3936782000019, ""vehicles"": 19, ""distance"": 1868.0203505437914}, {""elapsed_sec"": 532.5949303000016, ""vehicles"": 17, ""distance"": 1808.163335220098}, {""elapsed_sec"": 696.8055959999983, ""vehicles"": 17, ""distance"": 1808.163335220098}, {""elapsed_sec"": 863.4733641999992, ""vehicles"": 17, ""distance"": 1789.5580381465038}, {""elapsed_sec"": 1029.924740800001, ""vehicles"": 17, ""distance"": 1789.5580381465038}, {""elapsed_sec"": 1192.3874628999984, ""vehicles"": 17, ""distance"": 1789.5580381465038}, {""elapsed_sec"": 1359.9923440999992, ""vehicles"": 17, ""distance"": 1789.5580381465038}, {""elapsed_sec"": 1535.7255130999984, ""vehicles"": 17, ""distance"": 1774.2457554832467}, {""elapsed_sec"": 1712.252278, ""vehicles"": 17, ""distance"": 1774.2457554832467}, {""elapsed_sec"": 1887.7664698000008, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 2062.790637899998, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 2239.4731408000007, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 2415.853537199997, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 2590.318763299998, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 2766.2693446999983, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 2939.454188399999, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 3115.7895151999983, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 3282.947460399999, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 3445.513414699999, ""vehicles"": 16, ""distance"": 1886.7854393118278}, {""elapsed_sec"": 3445.5134166999997, ""vehicles"": 16, ""distance"": 1886.7854393118278}]"
rc103.txt,MAS,7,7,3301.8463898000045,16.0,1660.5788619258992,,,"[{""elapsed_sec"": 192.95858450000378, ""vehicles"": 21, ""distance"": 2284.1754731723795}, {""elapsed_sec"": 367.51132430000143, ""vehicles"": 19, ""distance"": 2232.7542276863755}, {""elapsed_sec"": 538.4282777999979, ""vehicles"": 19, ""distance"": 2205.268509346918}, {""elapsed_sec"": 708.4731815999985, ""vehicles"": 18, ""distance"": 2137.6510995451135}, {""elapsed_sec"": 877.3778969999985, ""vehicles"": 18, ""distance"": 1847.3717679096583}, {""elapsed_sec"": 1046.8738607999985, ""vehicles"": 18, ""distance"": 1847.3717679096583}, {""elapsed_sec"": 1212.508812699998, ""vehicles"": 17, ""distance"": 1908.372335828758}, {""elapsed_sec"": 1375.2501272000009, ""vehicles"": 17, ""distance"": 1901.171983276862}, {""elapsed_sec"": 1544.4780191000027, ""vehicles"": 17, ""distance"": 1768.306737460628}, {""elapsed_sec"": 1705.7848712999985, ""vehicles"": 17, ""distance"": 1758.5871152161774}, {""elapsed_sec"": 1867.1674601999985, ""vehicles"": 17, ""distance"": 1758.5871152161774}, {""elapsed_sec"": 2029.4712101999976, ""vehicles"": 17, ""distance"": 1758.5871152161774}, {""elapsed_sec"": 2190.650438000004, ""vehicles"": 16, ""distance"": 1825.7548112901009}, {""elapsed_sec"": 2350.234959900001, ""vehicles"": 16, ""distance"": 1682.4412089693315}, {""elapsed_sec"": 2508.9636938999975, ""vehicles"": 16, ""distance"": 1682.4412089693315}, {""elapsed_sec"": 2669.5099231999993, ""vehicles"": 16, ""distance"": 1665.7849749995667}, {""elapsed_sec"": 2828.131824600001, ""vehicles"": 16, ""distance"": 1660.9528599598332}, {""elapsed_sec"": 2988.6396632000033, ""vehicles"": 16, ""distance"": 1660.9528599598332}, {""elapsed_sec"": 3145.413970499998, ""vehicles"": 16, ""distance"": 1660.9528599598332}, {""elapsed_sec"": 3301.8463878999974, ""vehicles"": 16, ""distance"": 1660.5788619258992}, {""elapsed_sec"": 3301.8463898000045, ""vehicles"": 16, ""distance"": 1660.5788619258992}]"
rc103.txt,MAS,8,8,3440.341232999999,18.0,1829.9186744560218,,,"[{""elapsed_sec"": 196.16638109999622, ""vehicles"": 22, ""distance"": 2371.696910883712}, {""elapsed_sec"": 377.66263349999645, ""vehicles"": 19, ""distance"": 2014.9066690633163}, {""elapsed_sec"": 550.7734476999976, ""vehicles"": 19, ""distance"": 2014.9066690633163}, {""elapsed_sec"": 730.3682750000007, ""vehicles"": 19, ""distance"": 2014.9066690633163}, {""elapsed_sec"": 905.2851504999999, ""vehicles"": 18, ""distance"": 1936.4397224082754}, {""elapsed_sec"": 1078.591535200001, ""vehicles"": 18, ""distance"": 1869.5159096504913}, {""elapsed_sec"": 1248.5997081999958, ""vehicles"": 18, ""distance"": 1869.5159096504913}, {""elapsed_sec"": 1415.3024549999973, ""vehicles"": 18, ""distance"": 1841.2775311871455}, {""elapsed_sec"": 1581.997328999998, ""vehicles"": 18, ""distance"": 1838.6195645683044}, {""elapsed_sec"": 1752.610184899997, ""vehicles"": 18, ""distance"": 1838.6195645683044}, {""elapsed_sec"": 1922.7045845999965, ""vehicles"": 18, ""distance"": 1838.6195645683044}, {""elapsed_sec"": 2091.2944524999984, ""vehicles"": 18, ""distance"": 1838.6195645683044}, {""elapsed_sec"": 2259.425896599998, ""vehicles"": 18, ""distance"": 1838.6195645683044}, {""elapsed_sec"": 2426.872859999996, ""vehicles"": 18, ""distance"": 1829.9186744560218}, {""elapsed_sec"": 2596.1149514999997, ""vehicles"": 18, ""distance"": 1829.9186744560218}, {""elapsed_sec"": 2765.5895904999998, ""vehicles"": 18, ""distance"": 1829.9186744560218}, {""elapsed_sec"": 2934.5500969999994, ""vehicles"": 18, ""distance"": 1829.9186744560218}, {""elapsed_sec"": 3103.8824080999984, ""vehicles"": 18, ""distance"": 1829.9186744560218}, {""elapsed_sec"": 3273.237620599997, ""vehicles"": 18, ""distance"": 1829.9186744560218}, {""elapsed_sec"": 3440.3412312, ""vehicles"": 18, ""distance"": 1829.9186744560218}, {""elapsed_sec"": 3440.341232999999, ""vehicles"": 18, ""distance"": 1829.9186744560218}]"
rc103.txt,MAS,9,9,3371.173725200002,16.0,1607.0501582561112,,,"[{""elapsed_sec"": 187.81061219999538, ""vehicles"": 20, ""distance"": 2236.1994101194705}, {""elapsed_sec"": 364.5312374999994, ""vehicles"": 19, ""distance"": 1982.413997356644}, {""elapsed_sec"": 541.1504056999984, ""vehicles"": 19, ""distance"": 1877.104529645148}, {""elapsed_sec"": 721.0556714999984, ""vehicles"": 19, ""distance"": 1847.2529229259244}, {""elapsed_sec"": 891.4068477999972, ""vehicles"": 18, ""distance"": 1826.2516602989315}, {""elapsed_sec"": 1060.115988599995, ""vehicles"": 18, ""distance"": 1788.1686371769729}, {""elapsed_sec"": 1226.5332010999991, ""vehicles"": 17, ""distance"": 1774.0837827242}, {""elapsed_sec"": 1393.3481161999953, ""vehicles"": 17, ""distance"": 1734.052031705738}, {""elapsed_sec"": 1557.0987741999998, ""vehicles"": 16, ""distance"": 1625.479008729524}, {""elapsed_sec"": 1720.1562930999935, ""vehicles"": 16, ""distance"": 1607.8960485171774}, {""elapsed_sec"": 1884.691810999997, ""vehicles"": 16, ""distance"": 1607.8960485171774}, {""elapsed_sec"": 2048.0322665999993, ""vehicles"": 16, ""distance"": 1607.2926198015177}, {""elapsed_sec"": 2215.4886950999935, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 2382.343705899999, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 2545.0427436000027, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 2710.226252099994, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 2877.126544300001, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 3040.766193299991, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 3205.23132359999, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 3371.173723300002, ""vehicles"": 16, ""distance"": 1607.0501582561112}, {""elapsed_sec"": 3371.173725200002, ""vehicles"": 16, ""distance"": 1607.0501582561112}]"
rc103.txt,MAS,10,10,3249.7581873000017,15.0,1558.9794887450619,,,"[{""elapsed_sec"": 190.887272699998, ""vehicles"": 19, ""distance"": 2152.180036833771}, {""elapsed_sec"": 362.27616639999906, ""vehicles"": 19, ""distance"": 1845.976798572257}, {""elapsed_sec"": 531.7928427000006, ""vehicles"": 19, ""distance"": 1845.976798572257}, {""elapsed_sec"": 702.8224591999897, ""vehicles"": 18, ""distance"": 1909.0934890775109}, {""elapsed_sec"": 870.1711614999949, ""vehicles"": 18, ""distance"": 1811.8016130309136}, {""elapsed_sec"": 1035.2641142999928, ""vehicles"": 18, ""distance"": 1811.8016130309136}, {""elapsed_sec"": 1202.3963151999924, ""vehicles"": 17, ""distance"": 1746.8782554582192}, {""elapsed_sec"": 1364.0528110000014, ""vehicles"": 16, ""distance"": 1808.8711183782568}, {""elapsed_sec"": 1522.0354204999894, ""vehicles"": 16, ""distance"": 1808.8711183782568}, {""elapsed_sec"": 1680.055860499997, ""vehicles"": 16, ""distance"": 1808.8711183782568}, {""elapsed_sec"": 1845.2031350999896, ""vehicles"": 16, ""distance"": 1699.0595542485141}, {""elapsed_sec"": 2007.4459523999976, ""vehicles"": 16, ""distance"": 1605.1944372892583}, {""elapsed_sec"": 2164.510224400001, ""vehicles"": 15, ""distance"": 1600.678868565211}, {""elapsed_sec"": 2320.7898456999974, ""vehicles"": 15, ""distance"": 1572.7276067401042}, {""elapsed_sec"": 2474.653922199999, ""vehicles"": 15, ""distance"": 1571.5674165110092}, {""elapsed_sec"": 2629.0528355999995, ""vehicles"": 15, ""distance"": 1559.7821933719383}, {""elapsed_sec"": 2787.2176964999962, ""vehicles"": 15, ""distance"": 1558.9794887450619}, {""elapsed_sec"": 2940.699776399997, ""vehicles"": 15, ""distance"": 1558.9794887450619}, {""elapsed_sec"": 3095.2626954000007, ""vehicles"": 15, ""distance"": 1558.9794887450619}, {""elapsed_sec"": 3249.7581852000003, ""vehicles"": 15, ""distance"": 1558.9794887450619}, {""elapsed_sec"": 3249.7581873000017, ""vehicles"": 15, ""distance"": 1558.9794887450619}]"
rc201.txt,MAS,1,1,2728.915993100003,9.0,1964.8771987392934,,,"[{""elapsed_sec"": 154.78261690000363, ""vehicles"": 13, ""distance"": 2354.7595438975814}, {""elapsed_sec"": 297.38784910000686, ""vehicles"": 12, ""distance"": 2385.108662248665}, {""elapsed_sec"": 439.273391300012, ""vehicles"": 12, ""distance"": 2382.3896856210413}, {""elapsed_sec"": 582.0782873000135, ""vehicles"": 12, ""distance"": 2084.612685904259}, {""elapsed_sec"": 721.7473696000088, ""vehicles"": 11, ""distance"": 2413.092851552395}, {""elapsed_sec"": 857.1735459000047, ""vehicles"": 10, ""distance"": 2698.3731392657137}, {""elapsed_sec"": 991.9137854, ""vehicles"": 10, ""distance"": 2527.6926299751044}, {""elapsed_sec"": 1125.8989671000018, ""vehicles"": 10, ""distance"": 2331.5440394749585}, {""elapsed_sec"": 1260.6434294000064, ""vehicles"": 10, ""distance"": 2123.252158398069}, {""elapsed_sec"": 1394.6820000000007, ""vehicles"": 9, ""distance"": 2086.4111992412795}, {""elapsed_sec"": 1527.2435799000086, ""vehicles"": 9, ""distance"": 2086.4111992412795}, {""elapsed_sec"": 1660.0538377000048, ""vehicles"": 9, ""distance"": 2086.4111992412795}, {""elapsed_sec"": 1801.237271200007, ""vehicles"": 9, ""distance"": 2015.135789764076}, {""elapsed_sec"": 1937.1927632000006, ""vehicles"": 9, ""distance"": 2015.135789764076}, {""elapsed_sec"": 2077.187767700001, ""vehicles"": 9, ""distance"": 2015.135789764076}, {""elapsed_sec"": 2207.741446800006, ""vehicles"": 9, ""distance"": 1979.7654467226857}, {""elapsed_sec"": 2336.8680946000095, ""vehicles"": 9, ""distance"": 1979.7654467226857}, {""elapsed_sec"": 2467.1909850000084, ""vehicles"": 9, ""distance"": 1979.7654467226857}, {""elapsed_sec"": 2600.924756600012, ""vehicles"": 9, ""distance"": 1964.8771987392934}, {""elapsed_sec"": 2728.9159910000017, ""vehicles"": 9, ""distance"": 1964.8771987392934}, {""elapsed_sec"": 2728.915993100003, ""vehicles"": 9, ""distance"": 1964.8771987392934}]"
rc201.txt,MAS,2,2,2711.595479800002,9.0,1974.030343273213,,,"[{""elapsed_sec"": 157.95625930000097, ""vehicles"": 12, ""distance"": 2467.503073112698}, {""elapsed_sec"": 304.0800164999964, ""vehicles"": 12, ""distance"": 2075.092331530682}, {""elapsed_sec"": 449.56858289999946, ""vehicles"": 11, ""distance"": 3228.6106527240445}, {""elapsed_sec"": 591.648254899992, ""vehicles"": 11, ""distance"": 3228.6106527240445}, {""elapsed_sec"": 732.2265219999972, ""vehicles"": 11, ""distance"": 2868.3018435909544}, {""elapsed_sec"": 870.5873968999949, ""vehicles"": 10, ""distance"": 2102.3667887979964}, {""elapsed_sec"": 1002.965942099996, ""vehicles"": 10, ""distance"": 2102.3667887979964}, {""elapsed_sec"": 1136.0016882999917, ""vehicles"": 10, ""distance"": 1997.9382091292016}, {""elapsed_sec"": 1268.1910283999896, ""vehicles"": 10, ""distance"": 1915.9844576984651}, {""elapsed_sec"": 1401.009526599999, ""vehicles"": 10, ""distance"": 1915.9844576984651}, {""elapsed_sec"": 1533.3980618999922, ""vehicles"": 10, ""distance"": 1915.9844576984651}, {""elapsed_sec"": 1666.238851599992, ""vehicles"": 9, ""distance"": 2577.560808883891}, {""elapsed_sec"": 1795.9873069000023, ""vehicles"": 9, ""distance"": 2391.020053924103}, {""elapsed_sec"": 1927.8629753999994, ""vehicles"": 9, ""distance"": 2391.020053924103}, {""elapsed_sec"": 2060.2236582999903, ""vehicles"": 9, ""distance"": 2150.028187687318}, {""elapsed_sec"": 2189.4995715999976, ""vehicles"": 9, ""distance"": 2054.464915568861}, {""elapsed_sec"": 2320.1039501999912, ""vehicles"": 9, ""distance"": 2054.464915568861}, {""elapsed_sec"": 2449.789824499996, ""vehicles"": 9, ""distance"": 2054.464915568861}, {""elapsed_sec"": 2580.246086599989, ""vehicles"": 9, ""distance"": 2045.3638261398883}, {""elapsed_sec"": 2711.5954777000006, ""vehicles"": 9, ""distance"": 1974.030343273213}, {""elapsed_sec"": 2711.595479800002, ""vehicles"": 9, ""distance"": 1974.030343273213}]"
rc201.txt,MAS,3,3,2757.096991300001,10.0,1892.1785108048628,,,"[{""elapsed_sec"": 152.93236940000497, ""vehicles"": 13, ""distance"": 2355.2508081433266}, {""elapsed_sec"": 299.53444570000283, ""vehicles"": 13, ""distance"": 2350.101121454671}, {""elapsed_sec"": 443.6581382000004, ""vehicles"": 11, ""distance"": 2841.153778495421}, {""elapsed_sec"": 585.8700121000002, ""vehicles"": 11, ""distance"": 2841.153778495421}, {""elapsed_sec"": 725.5054401999951, ""vehicles"": 11, ""distance"": 2090.235811614859}, {""elapsed_sec"": 863.3710004000022, ""vehicles"": 11, ""distance"": 2090.235811614859}, {""elapsed_sec"": 1000.7892420999997, ""vehicles"": 11, ""distance"": 2090.235811614859}, {""elapsed_sec"": 1136.151330599998, ""vehicles"": 10, ""distance"": 2454.2853366292534}, {""elapsed_sec"": 1268.8444288000028, ""vehicles"": 10, ""distance"": 2040.8980696372619}, {""elapsed_sec"": 1408.3073664999974, ""vehicles"": 10, ""distance"": 2035.995322783016}, {""elapsed_sec"": 1542.276316699994, ""vehicles"": 10, ""distance"": 2026.8112615763998}, {""elapsed_sec"": 1676.3359629000042, ""vehicles"": 10, ""distance"": 2026.8112615763998}, {""elapsed_sec"": 1809.5841059999948, ""vehicles"": 10, ""distance"": 1975.3363464177996}, {""elapsed_sec"": 1943.923733500007, ""vehicles"": 10, ""distance"": 1954.429724074508}, {""elapsed_sec"": 2076.2013611, ""vehicles"": 10, ""distance"": 1954.429724074508}, {""elapsed_sec"": 2208.318857899998, ""vehicles"": 10, ""distance"": 1954.429724074508}, {""elapsed_sec"": 2340.9085680999997, ""vehicles"": 10, ""distance"": 1892.1785108048628}, {""elapsed_sec"": 2473.217919100003, ""vehicles"": 10, ""distance"": 1892.1785108048628}, {""elapsed_sec"": 2611.0658115999977, ""vehicles"": 10, ""distance"": 1892.1785108048628}, {""elapsed_sec"": 2757.096988999998, ""vehicles"": 10, ""distance"": 1892.1785108048628}, {""elapsed_sec"": 2757.096991300001, ""vehicles"": 10, ""distance"": 1892.1785108048628}]"
rc201.txt,MAS,4,4,2814.361064500001,8.0,1887.38122262989,,,"[{""elapsed_sec"": 169.02452679999988, ""vehicles"": 13, ""distance"": 2526.61901002122}, {""elapsed_sec"": 322.15519059999497, ""vehicles"": 10, ""distance"": 2694.3943665992592}, {""elapsed_sec"": 474.98228660000314, ""vehicles"": 10, ""distance"": 2694.3943665992592}, {""elapsed_sec"": 627.241732800001, ""vehicles"": 10, ""distance"": 2694.3943665992592}, {""elapsed_sec"": 774.0958975999965, ""vehicles"": 10, ""distance"": 2139.6033805676193}, {""elapsed_sec"": 917.1377883999958, ""vehicles"": 10, ""distance"": 2052.978388592782}, {""elapsed_sec"": 1063.1840339000046, ""vehicles"": 10, ""distance"": 2052.978388592782}, {""elapsed_sec"": 1208.6422839000006, ""vehicles"": 10, ""distance"": 2052.978388592782}, {""elapsed_sec"": 1355.3225665999926, ""vehicles"": 10, ""distance"": 1957.722570703735}, {""elapsed_sec"": 1499.7809558000008, ""vehicles"": 10, ""distance"": 1923.513715985508}, {""elapsed_sec"": 1642.9895391000027, ""vehicles"": 10, ""distance"": 1923.513715985508}, {""elapsed_sec"": 1787.367247000002, ""vehicles"": 10, ""distance"": 1923.513715985508}, {""elapsed_sec"": 1921.135288999998, ""vehicles"": 10, ""distance"": 1923.513715985508}, {""elapsed_sec"": 2050.4571357999957, ""vehicles"": 9, ""distance"": 2422.2937743950606}, {""elapsed_sec"": 2183.3189816999948, ""vehicles"": 9, ""distance"": 2120.4733642452647}, {""elapsed_sec"": 2310.9685959000053, ""vehicles"": 8, ""distance"": 2273.9967798442776}, {""elapsed_sec"": 2437.381256099994, ""vehicles"": 8, ""distance"": 2273.9967798442776}, {""elapsed_sec"": 2564.1927392999933, ""vehicles"": 8, ""distance"": 2273.9967798442776}, {""elapsed_sec"": 2689.8948622000025, ""vehicles"": 8, ""distance"": 1919.4667696223758}, {""elapsed_sec"": 2814.3610623999994, ""vehicles"": 8, ""distance"": 1887.38122262989}, {""elapsed_sec"": 2814.361064500001, ""vehicles"": 8, ""distance"": 1887.38122262989}]"
rc201.txt,MAS,5,5,2804.769127199994,10.0,2436.339254004126,,,"[{""elapsed_sec"": 155.37820449999708, ""vehicles"": 13, ""distance"": 2461.588703539452}, {""elapsed_sec"": 308.4255889999913, ""vehicles"": 13, ""distance"": 2461.588703539452}, {""elapsed_sec"": 454.5458010000002, ""vehicles"": 13, ""distance"": 2105.857320589361}, {""elapsed_sec"": 598.9535919999907, ""vehicles"": 13, ""distance"": 2077.315571034294}, {""elapsed_sec"": 742.8955444000021, ""vehicles"": 12, ""distance"": 2466.8502858815464}, {""elapsed_sec"": 887.5797720999981, ""vehicles"": 11, ""distance"": 2140.1278170865294}, {""elapsed_sec"": 1026.3018054999993, ""vehicles"": 11, ""distance"": 2140.1278170865294}, {""elapsed_sec"": 1165.5792793, ""vehicles"": 11, ""distance"": 2024.2727830472672}, {""elapsed_sec"": 1301.6720356000005, ""vehicles"": 11, ""distance"": 1963.6504998198648}, {""elapsed_sec"": 1438.296862099989, ""vehicles"": 11, ""distance"": 1963.6504998198648}, {""elapsed_sec"": 1575.8118182999897, ""vehicles"": 11, ""distance"": 1938.8454272179415}, {""elapsed_sec"": 1711.3490858000005, ""vehicles"": 11, ""distance"": 1936.5207141563872}, {""elapsed_sec"": 1847.7976210999914, ""vehicles"": 11, ""distance"": 1915.0743318961217}, {""elapsed_sec"": 1983.6513513999962, ""vehicles"": 11, ""distance"": 1915.0743318961217}, {""elapsed_sec"": 2120.458128600003, ""vehicles"": 11, ""distance"": 1903.3550219697433}, {""elapsed_sec"": 2255.9974121999985, ""vehicles"": 11, ""distance"": 1837.3981675955224}, {""elapsed_sec"": 2391.708562899992, ""vehicles"": 11, ""distance"": 1781.958528705912}, {""elapsed_sec"": 2528.3841176999995, ""vehicles"": 11, ""distance"": 1767.0914390020223}, {""elapsed_sec"": 2665.7113637, ""vehicles"": 10, ""distance"": 2436.339254004126}, {""elapsed_sec"": 2804.769123899998, ""vehicles"": 10, ""distance"": 2436.339254004126}, {""elapsed_sec"": 2804.769127199994, ""vehicles"": 10, ""distance"": 2436.339254004126}]"
